,Field,Text,sentiment,sentiment_group,subjectivity,subjectivity_group
455,important learning,That we have a strong community base who volunteers to supports others - when a specific task is identified,-0.12222222222222225,Neutral,0.6194444444444445,More Subjective
456,important learning,People want to ride their cycles.,0.0,Neutral,0.0,More Objective
457,important learning,Resilience - and the wide range of how people coped. Some wonderful leadership skills emerged from people and equally others struggled,0.3,Neutral,0.5499999999999999,More Subjective
458,important learning,Our school community is very well connected digitally and that the vast majority of children came through the lockdown very well.,0.1,Neutral,0.4,More Objective
459,important learning,working remotely works for office staff,-0.1,Neutral,0.2,More Objective
460,important learning,How to keep participants connected with virtual events.,0.0,Neutral,0.0,More Objective
461,important learning,The ability to be more flexible in our service delivery. This has not been possible under our current contracts.,0.16666666666666666,Neutral,0.6333333333333333,More Subjective
462,important learning,That the charitable trust model of always applying for funding doesn’t work for us or our organisation. That we are more innovative and creative and should be engaging another model to drive us into the future,0.4166666666666667,Positive,0.6875,More Subjective
463,important learning,We can meet on line a lot of the time and save on travel costs,0.0,Neutral,0.0,More Objective
464,important learning,Technology is key and to keep up-skilling in this area Keep your relationships,0.0,Neutral,1.0,More Subjective
465,important learning,So important to put money aside for a rainy day,0.4,Positive,1.0,More Subjective
466,important learning,Plan ahead. Be brave and lead other to be brave,0.4916666666666667,Positive,0.7916666666666666,More Subjective
467,important learning,Communication during change management is critical esp. When no policy or protocols around unforeseen events,0.0,Neutral,0.8,More Subjective
468,important learning,"Change in communication methods, reliance on funding that was always taken for granted but now not available",-0.2,Neutral,0.4,More Objective
469,important learning,There is always a Plan B.,0.0,Neutral,0.0,More Objective
470,important learning,Flexibility,0.0,Neutral,0.0,More Objective
471,important learning,To have a back up plan financially should COVID 19 strike again,0.0,Neutral,0.0,More Objective
472,important learning,If something is about individual human health then everything else is regarded as secondary - even when it is ultimately more important for human health. We can act very effectively collectively if we really want to: it is making individuals understand what is actually important that is difficult.,0.148,Neutral,0.5599999999999999,More Subjective
473,important learning,Following every news broadcast looking for information that could assist our group.,0.0,Neutral,0.1,More Objective
474,important learning,The financial fragility of our and other sectors in NZ. Also the importance of people to any organisation/business.,-0.0625,Neutral,0.1875,More Objective
475,important learning,"How to be resourceful, funding new ways of working, becoming more comfortable with technology",0.4172727272727273,Positive,0.7009090909090909,More Subjective
476,important learning,"That we are resilient and can adapt super quick when needed and that we can all work in different ways. It made us think outside the square, as to how to deliver some services.",0.16666666666666666,Neutral,0.45416666666666666,More Objective
